network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
tobacco,equalize,330,0.09635966333612893,0.0001,1000,289,1229,4.252595155709343,0.7298307060343882,0.2356578586310397,3248764070,0.7999792387543253,0.046879098321996444,17366.234,7044.647798992931,0.901083044982699,0.015896457592016165,1000
tobacco,equalize,331,0.06178410831095854,0.0001,1000,289,1229,4.252595155709343,0.7347183548669551,0.23528996917498432,3172146797,0.7967923875432527,0.054532349847745895,17207.101,6776.386883287509,0.9009584775086505,0.021334891485811823,1000
tobacco,equalize,332,0.02764141651217411,0.0001,1000,289,1229,4.252595155709343,0.7493249920463089,0.23910352483974281,549191941,0.78019723183391,0.0548399410644257,16337.312,6646.995194504945,0.8779480968858131,0.021751468071690018,1000
tobacco,equalize,333,0.0011000989692766972,0.0001,1000,289,1229,4.252595155709343,0.7608064620573736,0.23691275907983367,3933636741,0.771,0.05877310516821563,16151.696,6806.079830139979,0.8686678200692042,0.02269748576383113,1000
tobacco,equalize,334,0.030297519818969377,0.0001,1000,289,1229,4.252595155709343,0.7492630517961265,0.23381786299265872,3681569216,0.7793944636678201,0.05944936338697211,16181.676,6784.67536635695,0.8785674740484429,0.02121046267086854,1000
tobacco,equalize,335,0.01280867879601706,0.0001,1000,289,1229,4.252595155709343,0.7564481208172734,0.23553791193012344,2959175624,0.7719515570934257,0.058712604050100516,15774.693,6980.131622843747,0.869356401384083,0.02261535714758587,1000
tobacco,equalize,336,0.04107213276013782,0.0001,1000,289,1229,4.252595155709343,0.7506820466184846,0.23480196593713915,3541164915,0.781477508650519,0.056747463029714396,16202.247,6734.605190734357,0.8818166089965398,0.020103994344786793,1000
tobacco,equalize,337,0.09404970170888254,0.0001,1000,289,1229,4.252595155709343,0.7181577843409417,0.23462204126279623,15708564,0.8013217993079584,0.05002846573190283,17039.149,6478.164552152383,0.903726643598616,0.018292563078850087,1000
tobacco,equalize,338,0.07170337365057304,0.0001,1000,289,1229,4.252595155709343,0.7320492931772814,0.23502491620102378,1000441729,0.7993114186851211,0.050959577551556515,17110.612,7165.798383287519,0.9026678200692041,0.018006196456100996,1000
tobacco,equalize,339,0.07022694863713977,0.0001,1000,289,1229,4.252595155709343,0.7289916971910096,0.23492142490736756,3784961711,0.7931695501730104,0.04783454280387334,16899.141,7056.816022080245,0.8923148788927335,0.01577229894217967,1000
