network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
ego,equalize,625,0.04399592508455683,0.0001,1000,503,2933,5.831013916500994,0.9116673975919458,0.5931436414608222,2329023449,0.912652087475149,0.12132600248209675,20279.026,12710.156341034415,0.499,0.5002491871550111,1000
ego,equalize,626,0.09978490430194377,0.0001,1000,503,2933,5.831013916500994,0.9001131296096588,0.5948407852717923,3167588771,0.9232266401590457,0.08171282877521324,20113.83,12000.780690533516,0.0,0.0,1000
ego,equalize,627,0.062811424064506,0.0001,1000,503,2933,5.831013916500994,0.9095051240460408,0.5939919667797215,1676332212,0.9101431411530815,0.13050589776456584,21105.859,13001.627633424874,0.0,0.0,1000
ego,equalize,628,0.09822075572207478,0.0001,1000,503,2933,5.831013916500994,0.9021832184526662,0.5927378049409622,812741078,0.921652087475149,0.08041147841057057,21894.64,13260.253397373763,0.0,0.0,1000
ego,equalize,629,0.04561144954144204,0.0001,1000,503,2933,5.831013916500994,0.9106940355819396,0.5925150430757241,2117100198,0.912403578528827,0.12269010920739691,19795.509,12763.970025847742,0.512,0.5001060948499894,1000
ego,equalize,630,0.051258072647824296,0.0001,1000,503,2933,5.831013916500994,0.9101395717071591,0.5931646088723534,2418824896,0.9190477137176938,0.11198542556460546,20505.687,13284.942864082363,0.0,0.0,1000
ego,equalize,631,0.05187452251382124,0.0001,1000,503,2933,5.831013916500994,0.9093099093810814,0.5931327866095466,1722407061,0.9184115308151094,0.10360083133084336,20374.076,13238.823348843576,0.7450079522862822,0.43493700470606544,1000
ego,equalize,632,0.03431195739358861,0.0001,1000,503,2933,5.831013916500994,0.913587008464047,0.5957285724290345,2876613574,0.9160815109343937,0.12198975689400114,19736.394,13932.198117208249,0.487,0.500081074508005,1000
ego,equalize,633,0.003882399422203031,0.0001,1000,503,2933,5.831013916500994,0.9199287737604377,0.593901665033788,1591163618,0.8910656063618291,0.19458394304109428,18417.695,14805.743034876361,0.495,0.5002251745216599,1000
ego,equalize,634,0.0722702863534019,0.0001,1000,503,2933,5.831013916500994,0.9036202152919509,0.5932156261096787,225197512,0.9241988071570577,0.07103606263432165,20748.003,12543.302848825278,0.7485129224652087,0.43237260921925613,1000
ego,equalize,635,0.017326360387773822,0.0001,1000,503,2933,5.831013916500994,0.917351669051494,0.5855332707969727,4132818930,0.9064214711729622,0.14422694061996408,19722.876,13764.650339168935,0.48,0.4998498272980094,1000
ego,equalize,636,0.0517210561373401,0.0001,1000,503,2933,5.831013916500994,0.9093953157970012,0.5931947591397396,4124185977,0.9113459244532803,0.13223700493541876,20365.45,13349.041578726554,0.0,0.0,1000
ego,equalize,637,0.06546677531645155,0.0001,1000,503,2933,5.831013916500994,0.9067788970235864,0.5935469101843871,1884456573,0.9203200795228628,0.09615091525980164,21208.603,13842.440998978518,0.0,0.0,1000
