network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,343,1000,0.0005991458892822266,9.399359226226807,0.009399359226226806,3047750,60
pud,equalize,344,1000,0.0005564689636230469,10.892919063568115,0.010892919063568115,3578713,60
pud,equalize,345,1000,0.0006515979766845703,9.667641162872314,0.009667641162872314,3109080,60
pud,equalize,346,1000,0.0006148815155029297,9.843101739883423,0.009843101739883424,3269284,60
pud,equalize,347,1000,0.0005986690521240234,9.684444189071655,0.009684444189071655,2990814,60
pud,equalize,348,1000,0.0005404949188232422,10.2067711353302,0.0102067711353302,3381718,60
pud,equalize,349,1000,0.0006399154663085938,10.023335456848145,0.010023335456848144,3306054,60
pud,equalize,350,1000,0.0005981922149658203,9.039514303207397,0.009039514303207397,2978600,60
pud,equalize,351,1000,0.0006241798400878906,10.46034026145935,0.010460340261459351,3414758,60
pud,equalize,352,1000,0.0005464553833007812,9.700099229812622,0.009700099229812622,3090748,60
pud,equalize,353,1000,0.0006134510040283203,8.960784673690796,0.008960784673690795,2939758,60
pud,equalize,354,1000,0.0006241798400878906,9.300333738327026,0.009300333738327027,3003715,60
pud,equalize,355,1000,0.0006608963012695312,10.24244499206543,0.01024244499206543,3473659,60
pud,equalize,356,1000,0.0005462169647216797,9.789448261260986,0.009789448261260986,2970865,60
pud,equalize,357,1000,0.0006759166717529297,10.528501033782959,0.010528501033782958,3307282,60
pud,equalize,358,1000,0.0006899833679199219,9.246748924255371,0.009246748924255371,3016274,60
pud,equalize,359,1000,0.000705718994140625,10.768986225128174,0.010768986225128174,3366281,60
pud,equalize,360,1000,0.0006210803985595703,9.16711139678955,0.009167111396789551,3004088,60
pud,equalize,361,1000,0.0006253719329833984,9.407064199447632,0.009407064199447632,2992400,60
pud,equalize,362,1000,0.0006859302520751953,10.235652208328247,0.010235652208328247,3207357,60
pud,equalize,363,1000,0.0006749629974365234,9.762699604034424,0.009762699604034425,3112204,60
pud,equalize,364,1000,0.0006463527679443359,9.356816530227661,0.00935681653022766,2921877,60
pud,equalize,365,1000,0.0006773471832275391,9.37951374053955,0.00937951374053955,3038069,60
pud,equalize,366,1000,0.0006177425384521484,9.844038963317871,0.009844038963317871,3185699,60
pud,equalize,367,1000,0.0006253719329833984,9.71747612953186,0.00971747612953186,3058335,60
pud,equalize,368,1000,0.0006690025329589844,9.366678714752197,0.009366678714752196,2974685,60
pud,equalize,369,1000,0.0006365776062011719,9.768389463424683,0.009768389463424683,3263781,60
pud,equalize,370,1000,0.0006518363952636719,10.197596788406372,0.010197596788406373,3312174,60
pud,equalize,371,1000,0.0007195472717285156,9.304595708847046,0.009304595708847046,2843740,60
pud,equalize,372,1000,0.0006601810455322266,9.74761152267456,0.009747611522674561,3018247,60
pud,equalize,373,1000,0.0006086826324462891,9.079861402511597,0.009079861402511597,2865877,60
pud,equalize,374,1000,0.0007469654083251953,9.830164432525635,0.009830164432525634,3132898,60
pud,equalize,375,1000,0.0006864070892333984,8.709039688110352,0.008709039688110352,2784384,60
pud,equalize,376,1000,0.0005834102630615234,10.781601428985596,0.010781601428985595,3476775,60
pud,equalize,377,1000,0.0006749629974365234,10.038177251815796,0.010038177251815796,3172822,60
pud,equalize,378,1000,0.0006387233734130859,9.37263011932373,0.009372630119323731,3143902,60
pud,equalize,379,1000,0.0006515979766845703,9.181893825531006,0.009181893825531006,2837985,60
pud,equalize,380,1000,0.0005741119384765625,11.67923355102539,0.011679233551025391,3951296,60
pud,equalize,381,1000,0.0006301403045654297,9.184557676315308,0.009184557676315307,2931521,60
pud,equalize,382,1000,0.0006048679351806641,9.194764852523804,0.009194764852523804,2963890,60
pud,equalize,383,1000,0.0006413459777832031,11.266214370727539,0.011266214370727539,3417826,60
pud,equalize,384,1000,0.0005512237548828125,10.08158278465271,0.01008158278465271,3122290,60
pud,equalize,385,1000,0.0006301403045654297,9.625654935836792,0.009625654935836793,3134854,60
pud,equalize,386,1000,0.0006551742553710938,9.13745379447937,0.00913745379447937,2987436,60
pud,equalize,387,1000,0.0006165504455566406,10.275147676467896,0.010275147676467896,3439093,60
pud,equalize,388,1000,0.0005197525024414062,10.619312286376953,0.010619312286376954,3441145,60
pud,equalize,389,1000,0.0006060600280761719,10.162457466125488,0.010162457466125489,3371624,60
pud,equalize,390,1000,0.0006263256072998047,9.191060066223145,0.009191060066223144,2931641,60
pud,equalize,391,1000,0.0006227493286132812,9.995594501495361,0.009995594501495361,3279561,60
pud,equalize,392,1000,0.00057220458984375,9.934997797012329,0.009934997797012329,3199138,60
pud,equalize,393,1000,0.0006105899810791016,9.677534103393555,0.009677534103393554,3083882,60
pud,equalize,394,1000,0.0006241798400878906,9.297345638275146,0.009297345638275147,3067906,60
pud,equalize,395,1000,0.0006015300750732422,8.875571966171265,0.008875571966171265,2940516,60
pud,equalize,396,1000,0.0005524158477783203,9.718530416488647,0.009718530416488647,3120079,60
pud,equalize,397,1000,0.0005462169647216797,11.150152206420898,0.011150152206420898,3648582,60
pud,equalize,398,1000,0.0006608963012695312,8.534700393676758,0.008534700393676757,2771861,60
pud,equalize,399,1000,0.0006580352783203125,10.673060894012451,0.01067306089401245,3498842,60
pud,equalize,400,1000,0.0005738735198974609,9.037170886993408,0.009037170886993408,2834105,60
pud,equalize,401,1000,0.0005946159362792969,10.449442863464355,0.010449442863464355,3423183,60
pud,equalize,402,1000,0.0006706714630126953,8.439679145812988,0.008439679145812989,2811304,60
pud,equalize,403,1000,0.0006420612335205078,9.762425184249878,0.009762425184249877,3190463,60
pud,equalize,404,1000,0.0005528926849365234,9.437187433242798,0.009437187433242797,2891171,60
pud,equalize,405,1000,0.0006284713745117188,9.678800821304321,0.009678800821304321,3107649,60
pud,equalize,406,1000,0.0006449222564697266,8.944191694259644,0.008944191694259643,2860491,60
pud,equalize,407,1000,0.0005958080291748047,9.576045513153076,0.009576045513153076,3153083,60
pud,equalize,408,1000,0.0005736351013183594,10.321741342544556,0.010321741342544556,3428578,60
pud,equalize,409,1000,0.000621795654296875,11.107295751571655,0.011107295751571655,3677006,60
pud,equalize,410,1000,0.0006690025329589844,9.174349069595337,0.009174349069595336,3032670,60
pud,equalize,411,1000,0.0006198883056640625,10.102876424789429,0.01010287642478943,3288494,60
pud,equalize,412,1000,0.0005550384521484375,10.130483865737915,0.010130483865737915,3318282,60
pud,equalize,413,1000,0.0005867481231689453,9.344518899917603,0.009344518899917602,3050185,60
pud,equalize,414,1000,0.0006663799285888672,9.909774780273438,0.009909774780273438,3192401,60
pud,equalize,415,1000,0.0006532669067382812,10.289382457733154,0.010289382457733155,3411032,60
pud,equalize,416,1000,0.000553131103515625,8.941612243652344,0.008941612243652343,2897818,60
pud,equalize,417,1000,0.0006260871887207031,9.320763349533081,0.00932076334953308,3011711,60
pud,equalize,418,1000,0.0006704330444335938,10.576800346374512,0.010576800346374511,3458193,60
pud,equalize,419,1000,0.0005924701690673828,8.673534631729126,0.008673534631729126,2879854,60
pud,equalize,420,1000,0.0005609989166259766,9.970238447189331,0.009970238447189332,3306051,60
pud,equalize,421,1000,0.0005767345428466797,9.891005277633667,0.009891005277633667,3052259,60
pud,equalize,422,1000,0.0006711483001708984,9.898415565490723,0.009898415565490723,3338522,60
pud,equalize,423,1000,0.0006382465362548828,8.668517827987671,0.00866851782798767,2853650,60
pud,equalize,424,1000,0.0005843639373779297,10.468327045440674,0.010468327045440673,3458091,60
pud,equalize,425,1000,0.0006635189056396484,10.34538984298706,0.01034538984298706,3398400,60
pud,equalize,426,1000,0.0006718635559082031,9.072800636291504,0.009072800636291505,2895544,60
