n_agents,shape,conclusion,steps
5,wheel,1.0,1336
5,wheel,1.0,62
5,wheel,0.0,1
5,wheel,1.0,578
5,wheel,0.0,1
5,wheel,1.0,143
5,wheel,1.0,739
5,wheel,0.0,115
5,wheel,1.0,241
5,wheel,1.0,310
5,wheel,1.0,113
5,wheel,1.0,334
5,wheel,1.0,125
5,wheel,1.0,509
5,wheel,1.0,393
5,wheel,1.0,187
5,wheel,0.0,7
5,wheel,0.0,111
5,wheel,1.0,120
5,wheel,1.0,230
5,wheel,1.0,60
5,wheel,1.0,176
5,wheel,1.0,99
5,wheel,1.0,195
5,wheel,1.0,422
5,wheel,1.0,563
5,wheel,0.0,17
5,wheel,0.0,70
5,wheel,1.0,116
5,wheel,1.0,140
5,wheel,1.0,149
5,wheel,1.0,170
5,wheel,1.0,571
5,wheel,1.0,316
5,wheel,1.0,243
5,wheel,1.0,414
5,wheel,1.0,179
5,wheel,1.0,148
5,wheel,1.0,103
5,wheel,1.0,106
5,wheel,1.0,62
5,wheel,1.0,256
5,wheel,1.0,163
5,wheel,1.0,450
5,wheel,1.0,136
5,wheel,0.0,57
5,wheel,0.0,49
5,wheel,0.0,1
5,wheel,1.0,221
5,wheel,1.0,172
5,wheel,1.0,783
5,wheel,1.0,191
5,wheel,0.0,1
5,wheel,1.0,249
5,wheel,1.0,391
5,wheel,1.0,149
5,wheel,1.0,256
5,wheel,1.0,255
5,wheel,1.0,280
5,wheel,0.0,49
5,wheel,0.0,18
5,wheel,0.0,106
5,wheel,1.0,451
5,wheel,1.0,516
5,wheel,1.0,421
5,wheel,1.0,153
5,wheel,0.0,72
5,wheel,1.0,51
5,wheel,1.0,207
5,wheel,0.0,173
5,wheel,1.0,395
5,wheel,1.0,79
5,wheel,1.0,146
5,wheel,1.0,224
5,wheel,0.0,11
5,wheel,0.0,45
5,wheel,1.0,201
5,wheel,1.0,355
5,wheel,0.0,40
5,wheel,1.0,410
5,wheel,1.0,198
5,wheel,1.0,188
5,wheel,1.0,483
5,wheel,0.0,116
5,wheel,1.0,193
5,wheel,1.0,348
5,wheel,1.0,72
5,wheel,1.0,54
5,wheel,1.0,135
5,wheel,0.0,31
5,wheel,0.0,82
5,wheel,1.0,482
5,wheel,1.0,449
5,wheel,0.0,17
5,wheel,1.0,615
5,wheel,1.0,377
5,wheel,1.0,79
5,wheel,0.0,29
5,wheel,1.0,447
5,wheel,1.0,142
5,wheel,0.0,183
5,wheel,1.0,389
5,wheel,1.0,96
5,wheel,1.0,586
5,wheel,1.0,146
5,wheel,0.0,98
5,wheel,1.0,241
5,wheel,1.0,278
5,wheel,0.0,20
5,wheel,0.0,84
5,wheel,0.0,38
5,wheel,1.0,200
5,wheel,1.0,195
5,wheel,1.0,101
5,wheel,1.0,57
5,wheel,1.0,150
5,wheel,1.0,191
5,wheel,0.0,1
5,wheel,1.0,637
5,wheel,0.0,13
5,wheel,1.0,554
5,wheel,1.0,66
5,wheel,1.0,344
5,wheel,1.0,565
5,wheel,0.0,1
5,wheel,1.0,379
5,wheel,1.0,225
5,wheel,1.0,485
5,wheel,1.0,971
5,wheel,1.0,222
5,wheel,0.0,1
5,wheel,0.0,53
5,wheel,1.0,164
5,wheel,0.0,50
5,wheel,0.0,1
5,wheel,1.0,177
5,wheel,1.0,494
5,wheel,1.0,328
5,wheel,1.0,180
5,wheel,1.0,491
5,wheel,1.0,83
5,wheel,0.0,6
5,wheel,0.0,31
5,wheel,1.0,335
5,wheel,1.0,462
5,wheel,0.0,20
5,wheel,1.0,285
5,wheel,1.0,231
5,wheel,0.0,4
5,wheel,1.0,85
5,wheel,1.0,287
5,wheel,1.0,212
5,wheel,1.0,871
5,wheel,1.0,333
5,wheel,1.0,104
5,wheel,1.0,39
5,wheel,1.0,804
5,wheel,1.0,210
5,wheel,0.0,20
5,wheel,1.0,143
5,wheel,1.0,125
5,wheel,1.0,263
5,wheel,1.0,86
5,wheel,0.0,72
5,wheel,1.0,408
5,wheel,1.0,247
5,wheel,1.0,156
5,wheel,0.0,70
5,wheel,1.0,522
5,wheel,1.0,169
5,wheel,0.0,185
5,wheel,1.0,463
5,wheel,1.0,164
5,wheel,1.0,141
5,wheel,1.0,648
5,wheel,1.0,81
5,wheel,1.0,358
5,wheel,0.0,106
5,wheel,1.0,553
5,wheel,1.0,185
5,wheel,1.0,139
5,wheel,1.0,408
5,wheel,1.0,59
5,wheel,1.0,415
5,wheel,0.0,83
5,wheel,1.0,137
5,wheel,0.0,11
5,wheel,1.0,134
5,wheel,0.0,8
5,wheel,1.0,327
5,wheel,1.0,198
5,wheel,0.0,75
5,wheel,1.0,545
5,wheel,0.0,117
5,wheel,1.0,147
5,wheel,1.0,125
5,wheel,1.0,248
5,wheel,1.0,242
5,wheel,1.0,231
5,wheel,1.0,594
5,wheel,1.0,148
5,wheel,1.0,416
5,wheel,1.0,363
5,wheel,1.0,168
5,wheel,0.0,27
5,wheel,0.0,6
5,wheel,1.0,274
5,wheel,1.0,308
5,wheel,1.0,107
5,wheel,1.0,100
5,wheel,0.0,65
5,wheel,0.0,197
5,wheel,1.0,533
5,wheel,0.0,1
5,wheel,1.0,181
5,wheel,1.0,201
5,wheel,1.0,397
5,wheel,1.0,402
5,wheel,1.0,316
5,wheel,1.0,450
5,wheel,1.0,291
5,wheel,1.0,787
5,wheel,1.0,119
5,wheel,1.0,290
5,wheel,1.0,214
5,wheel,1.0,219
5,wheel,0.0,6
5,wheel,1.0,282
5,wheel,1.0,156
5,wheel,1.0,219
5,wheel,1.0,94
5,wheel,1.0,198
5,wheel,1.0,175
5,wheel,0.0,4
5,wheel,1.0,202
5,wheel,1.0,554
5,wheel,1.0,473
5,wheel,1.0,125
5,wheel,1.0,181
5,wheel,1.0,355
5,wheel,1.0,160
5,wheel,1.0,281
5,wheel,1.0,310
5,wheel,1.0,250
5,wheel,1.0,240
5,wheel,0.0,1
5,wheel,0.0,1
5,wheel,1.0,706
5,wheel,1.0,251
5,wheel,1.0,119
5,wheel,1.0,220
5,wheel,1.0,78
5,wheel,1.0,284
5,wheel,1.0,405
5,wheel,1.0,103
5,wheel,0.0,10
5,wheel,1.0,1123
5,wheel,1.0,358
5,wheel,0.0,118
5,wheel,1.0,194
5,wheel,1.0,189
5,wheel,1.0,351
5,wheel,1.0,268
5,wheel,1.0,61
5,wheel,1.0,275
5,wheel,1.0,291
5,wheel,1.0,515
5,wheel,1.0,80
5,wheel,1.0,135
5,wheel,0.0,66
5,wheel,1.0,76
5,wheel,1.0,138
5,wheel,1.0,437
5,wheel,0.0,66
5,wheel,1.0,331
5,wheel,0.0,181
5,wheel,0.0,12
5,wheel,1.0,298
5,wheel,1.0,671
5,wheel,1.0,130
5,wheel,1.0,414
5,wheel,1.0,326
5,wheel,0.0,12
5,wheel,1.0,326
5,wheel,1.0,425
5,wheel,1.0,493
5,wheel,1.0,325
5,wheel,1.0,146
5,wheel,1.0,120
5,wheel,1.0,99
5,wheel,1.0,112
5,wheel,1.0,450
5,wheel,1.0,306
5,wheel,0.0,63
5,wheel,1.0,323
5,wheel,1.0,1574
5,wheel,0.0,19
5,wheel,1.0,269
5,wheel,1.0,419
5,wheel,1.0,166
5,wheel,1.0,100
5,wheel,1.0,270
5,wheel,1.0,105
5,wheel,1.0,123
5,wheel,1.0,328
5,wheel,1.0,293
5,wheel,1.0,43
5,wheel,1.0,397
5,wheel,1.0,238
5,wheel,1.0,159
5,wheel,1.0,414
5,wheel,1.0,349
5,wheel,1.0,411
5,wheel,1.0,362
5,wheel,1.0,635
5,wheel,1.0,455
5,wheel,1.0,663
5,wheel,1.0,356
5,wheel,1.0,235
5,wheel,1.0,246
5,wheel,0.0,38
5,wheel,1.0,279
5,wheel,1.0,84
5,wheel,1.0,418
5,wheel,1.0,166
5,wheel,1.0,222
5,wheel,0.0,8
5,wheel,1.0,365
5,wheel,1.0,280
5,wheel,0.0,37
5,wheel,1.0,242
5,wheel,0.0,99
5,wheel,1.0,138
5,wheel,1.0,198
5,wheel,1.0,151
5,wheel,0.0,21
5,wheel,0.0,64
5,wheel,1.0,850
5,wheel,0.0,1
5,wheel,1.0,179
5,wheel,1.0,135
5,wheel,1.0,192
5,wheel,1.0,200
5,wheel,1.0,63
5,wheel,1.0,82
5,wheel,1.0,185
5,wheel,1.0,838
5,wheel,1.0,274
5,wheel,1.0,147
5,wheel,1.0,207
5,wheel,1.0,161
5,wheel,1.0,36
5,wheel,1.0,428
5,wheel,1.0,405
5,wheel,1.0,185
5,wheel,1.0,214
5,wheel,1.0,134
5,wheel,1.0,562
5,wheel,0.0,19
5,wheel,1.0,121
5,wheel,1.0,65
5,wheel,1.0,191
5,wheel,1.0,924
5,wheel,1.0,47
5,wheel,1.0,126
5,wheel,0.0,1
5,wheel,1.0,554
5,wheel,1.0,125
5,wheel,0.0,87
5,wheel,1.0,68
5,wheel,1.0,469
5,wheel,1.0,709
5,wheel,1.0,184
5,wheel,1.0,142
5,wheel,0.0,5
5,wheel,1.0,351
5,wheel,1.0,100
5,wheel,1.0,114
5,wheel,1.0,522
5,wheel,1.0,113
5,wheel,1.0,494
5,wheel,0.0,3
5,wheel,1.0,51
5,wheel,0.0,140
5,wheel,1.0,283
5,wheel,1.0,220
5,wheel,1.0,78
5,wheel,1.0,325
5,wheel,1.0,115
5,wheel,1.0,213
5,wheel,1.0,161
5,wheel,1.0,214
5,wheel,1.0,363
5,wheel,1.0,746
5,wheel,1.0,296
5,wheel,1.0,735
5,wheel,0.0,293
5,wheel,1.0,399
5,wheel,1.0,674
5,wheel,0.0,11
5,wheel,0.0,6
5,wheel,1.0,557
5,wheel,0.0,116
5,wheel,1.0,977
5,wheel,1.0,264
5,wheel,1.0,255
5,wheel,1.0,168
5,wheel,1.0,109
5,wheel,1.0,241
5,wheel,1.0,175
5,wheel,1.0,125
5,wheel,1.0,742
5,wheel,0.0,96
5,wheel,1.0,680
5,wheel,0.0,10
5,wheel,1.0,208
5,wheel,1.0,173
5,wheel,0.0,1
5,wheel,1.0,227
5,wheel,0.0,52
5,wheel,1.0,208
5,wheel,1.0,348
5,wheel,1.0,160
5,wheel,0.0,1
5,wheel,1.0,587
5,wheel,0.0,47
5,wheel,1.0,208
5,wheel,0.0,73
5,wheel,1.0,103
5,wheel,1.0,110
5,wheel,1.0,383
5,wheel,0.0,88
5,wheel,1.0,125
5,wheel,1.0,106
5,wheel,0.0,31
5,wheel,1.0,109
5,wheel,1.0,190
5,wheel,0.0,81
5,wheel,1.0,199
5,wheel,1.0,440
5,wheel,0.0,40
5,wheel,1.0,382
5,wheel,1.0,40
5,wheel,1.0,332
5,wheel,1.0,71
5,wheel,1.0,161
5,wheel,1.0,234
5,wheel,0.0,180
5,wheel,0.0,119
5,wheel,1.0,323
5,wheel,0.0,71
5,wheel,0.0,410
5,wheel,1.0,190
5,wheel,1.0,361
5,wheel,1.0,178
5,wheel,1.0,287
5,wheel,1.0,465
5,wheel,1.0,214
5,wheel,0.0,321
5,wheel,1.0,230
5,wheel,0.0,560
5,wheel,1.0,649
5,wheel,0.0,1
5,wheel,1.0,433
5,wheel,1.0,223
5,wheel,1.0,653
5,wheel,1.0,70
5,wheel,1.0,293
5,wheel,1.0,627
5,wheel,1.0,538
5,wheel,1.0,343
5,wheel,0.0,76
5,wheel,1.0,229
5,wheel,1.0,163
5,wheel,1.0,219
5,wheel,0.0,23
5,wheel,1.0,396
5,wheel,0.0,1
5,wheel,1.0,229
5,wheel,1.0,346
5,wheel,1.0,260
5,wheel,1.0,301
5,wheel,1.0,301
5,wheel,1.0,269
5,wheel,1.0,231
5,wheel,1.0,202
5,wheel,0.0,125
5,wheel,0.0,6
5,wheel,1.0,392
5,wheel,1.0,339
5,wheel,1.0,196
5,wheel,1.0,221
5,wheel,1.0,256
5,wheel,1.0,340
5,wheel,0.0,1
5,wheel,1.0,935
5,wheel,0.0,170
5,wheel,0.0,61
5,wheel,1.0,211
5,wheel,1.0,240
5,wheel,1.0,164
5,wheel,1.0,185
5,wheel,1.0,323
5,wheel,1.0,261
5,wheel,1.0,192
5,wheel,1.0,249
5,wheel,1.0,192
5,wheel,1.0,144
5,wheel,1.0,367
5,wheel,1.0,520
5,wheel,1.0,218
5,wheel,1.0,286
5,wheel,1.0,223
5,wheel,1.0,270
5,wheel,1.0,145
5,wheel,0.0,6
5,wheel,1.0,74
5,wheel,0.0,1
5,wheel,1.0,132
5,wheel,0.0,124
5,wheel,1.0,235
5,wheel,0.0,15
5,wheel,1.0,308
5,wheel,1.0,157
5,wheel,1.0,137
5,wheel,1.0,260
5,wheel,1.0,368
5,wheel,1.0,136
5,wheel,1.0,75
5,wheel,1.0,154
5,wheel,1.0,178
5,wheel,0.0,9
5,wheel,1.0,586
5,wheel,1.0,242
5,wheel,1.0,129
5,wheel,1.0,251
5,wheel,0.0,3
5,wheel,1.0,316
5,wheel,1.0,178
5,wheel,1.0,286
5,wheel,1.0,184
5,wheel,1.0,275
5,wheel,1.0,329
5,wheel,0.0,11
5,wheel,1.0,178
5,wheel,1.0,323
5,wheel,0.0,63
5,wheel,1.0,159
5,wheel,1.0,155
5,wheel,1.0,311
5,wheel,0.0,114
5,wheel,1.0,304
5,wheel,1.0,707
5,wheel,1.0,139
5,wheel,1.0,324
5,wheel,1.0,534
5,wheel,1.0,257
5,wheel,1.0,55
5,wheel,0.0,1
5,wheel,1.0,137
5,wheel,1.0,119
5,wheel,1.0,199
5,wheel,1.0,273
5,wheel,1.0,228
5,wheel,1.0,202
5,wheel,1.0,174
5,wheel,1.0,168
5,wheel,1.0,666
5,wheel,0.0,1
5,wheel,0.0,22
5,wheel,1.0,274
5,wheel,0.0,126
5,wheel,1.0,118
5,wheel,1.0,350
5,wheel,1.0,133
5,wheel,1.0,419
5,wheel,1.0,100
5,wheel,1.0,339
5,wheel,1.0,125
5,wheel,1.0,224
5,wheel,1.0,237
5,wheel,1.0,309
5,wheel,1.0,293
5,wheel,1.0,230
5,wheel,1.0,245
5,wheel,1.0,140
5,wheel,1.0,479
5,wheel,1.0,194
5,wheel,1.0,182
5,wheel,1.0,188
5,wheel,1.0,116
5,wheel,1.0,212
5,wheel,1.0,162
5,wheel,1.0,585
5,wheel,1.0,185
5,wheel,1.0,176
5,wheel,1.0,330
5,wheel,0.0,12
5,wheel,1.0,342
5,wheel,1.0,246
5,wheel,0.0,32
5,wheel,0.0,7
5,wheel,0.0,53
5,wheel,1.0,140
5,wheel,0.0,97
5,wheel,1.0,193
5,wheel,1.0,229
5,wheel,1.0,260
5,wheel,0.0,1
5,wheel,1.0,571
5,wheel,1.0,417
5,wheel,1.0,171
5,wheel,1.0,328
5,wheel,0.0,6
5,wheel,1.0,689
5,wheel,1.0,331
5,wheel,1.0,70
5,wheel,1.0,94
5,wheel,1.0,320
5,wheel,0.0,1
5,wheel,1.0,230
5,wheel,1.0,1014
5,wheel,1.0,180
5,wheel,1.0,708
5,wheel,0.0,89
5,wheel,1.0,334
5,wheel,1.0,147
5,wheel,1.0,148
5,wheel,0.0,37
5,wheel,1.0,111
5,wheel,1.0,244
5,wheel,0.0,24
5,wheel,1.0,130
5,wheel,1.0,152
5,wheel,1.0,165
5,wheel,1.0,241
5,wheel,1.0,245
5,wheel,1.0,423
5,wheel,0.0,25
5,wheel,0.0,182
5,wheel,0.0,309
5,wheel,1.0,284
5,wheel,1.0,201
5,wheel,1.0,518
5,wheel,1.0,128
5,wheel,0.0,32
5,wheel,1.0,233
5,wheel,1.0,85
5,wheel,1.0,330
5,wheel,1.0,100
5,wheel,1.0,313
5,wheel,1.0,184
5,wheel,0.0,12
5,wheel,1.0,560
5,wheel,1.0,120
5,wheel,0.0,1
5,wheel,0.0,17
5,wheel,0.0,184
5,wheel,1.0,132
5,wheel,1.0,190
5,wheel,1.0,282
5,wheel,1.0,183
5,wheel,1.0,420
5,wheel,1.0,201
5,wheel,1.0,120
5,wheel,1.0,133
5,wheel,1.0,476
5,wheel,1.0,242
5,wheel,0.0,40
5,wheel,1.0,192
5,wheel,1.0,110
5,wheel,1.0,338
5,wheel,1.0,133
5,wheel,1.0,516
5,wheel,0.0,59
5,wheel,1.0,158
5,wheel,0.0,129
5,wheel,1.0,223
5,wheel,1.0,225
5,wheel,1.0,171
5,wheel,1.0,321
5,wheel,1.0,153
5,wheel,1.0,359
5,wheel,1.0,231
5,wheel,1.0,385
5,wheel,1.0,120
5,wheel,0.0,29
5,wheel,1.0,339
5,wheel,1.0,379
5,wheel,1.0,295
5,wheel,1.0,468
5,wheel,0.0,24
5,wheel,0.0,1
5,wheel,1.0,114
5,wheel,0.0,113
5,wheel,1.0,167
5,wheel,0.0,1
5,wheel,1.0,118
5,wheel,0.0,67
5,wheel,1.0,125
5,wheel,1.0,132
5,wheel,1.0,152
5,wheel,1.0,142
5,wheel,1.0,166
5,wheel,1.0,117
5,wheel,0.0,30
5,wheel,1.0,914
5,wheel,0.0,297
5,wheel,1.0,70
5,wheel,1.0,365
5,wheel,1.0,145
5,wheel,1.0,618
5,wheel,0.0,1
5,wheel,1.0,218
5,wheel,1.0,365
5,wheel,1.0,398
5,wheel,1.0,183
5,wheel,1.0,84
5,wheel,0.0,82
5,wheel,1.0,151
5,wheel,1.0,292
5,wheel,1.0,148
5,wheel,1.0,187
5,wheel,1.0,128
5,wheel,1.0,200
5,wheel,0.0,361
5,wheel,0.0,42
5,wheel,1.0,77
5,wheel,1.0,456
5,wheel,1.0,157
5,wheel,0.0,81
5,wheel,1.0,218
5,wheel,1.0,426
5,wheel,1.0,656
5,wheel,1.0,482
5,wheel,1.0,340
5,wheel,1.0,66
5,wheel,0.0,33
5,wheel,1.0,147
5,wheel,1.0,677
5,wheel,1.0,611
5,wheel,1.0,132
5,wheel,1.0,386
5,wheel,1.0,130
5,wheel,1.0,516
5,wheel,1.0,222
5,wheel,1.0,102
5,wheel,1.0,179
5,wheel,0.0,3
5,wheel,1.0,118
5,wheel,0.0,265
5,wheel,0.0,1
5,wheel,1.0,229
5,wheel,1.0,251
5,wheel,1.0,1003
5,wheel,0.0,105
5,wheel,1.0,633
5,wheel,1.0,169
5,wheel,1.0,104
5,wheel,1.0,68
5,wheel,1.0,345
5,wheel,1.0,420
5,wheel,0.0,1
5,wheel,1.0,283
5,wheel,1.0,180
5,wheel,1.0,485
5,wheel,1.0,98
5,wheel,1.0,1054
5,wheel,1.0,314
5,wheel,1.0,58
5,wheel,0.0,5
5,wheel,1.0,99
5,wheel,1.0,211
5,wheel,1.0,335
5,wheel,0.0,1
5,wheel,0.0,1
5,wheel,1.0,124
5,wheel,1.0,445
5,wheel,1.0,134
5,wheel,0.0,2
5,wheel,1.0,71
5,wheel,1.0,110
5,wheel,1.0,89
5,wheel,1.0,199
5,wheel,0.0,14
5,wheel,0.0,1
5,wheel,1.0,772
5,wheel,1.0,311
5,wheel,0.0,62
5,wheel,1.0,348
5,wheel,1.0,228
5,wheel,1.0,210
5,wheel,1.0,136
5,wheel,1.0,242
5,wheel,1.0,177
5,wheel,1.0,150
5,wheel,1.0,710
5,wheel,1.0,95
5,wheel,1.0,417
5,wheel,1.0,174
5,wheel,1.0,585
5,wheel,0.0,12
5,wheel,0.0,1
5,wheel,1.0,92
5,wheel,1.0,249
5,wheel,1.0,272
5,wheel,0.0,71
5,wheel,1.0,386
5,wheel,1.0,134
5,wheel,0.0,40
5,wheel,1.0,147
5,wheel,1.0,829
5,wheel,1.0,110
5,wheel,1.0,131
5,wheel,1.0,528
5,wheel,0.0,1
5,wheel,1.0,125
5,wheel,0.0,13
5,wheel,1.0,389
5,wheel,1.0,181
5,wheel,0.0,479
5,wheel,1.0,505
5,wheel,0.0,15
5,wheel,1.0,230
5,wheel,1.0,768
5,wheel,1.0,534
5,wheel,1.0,299
5,wheel,1.0,126
5,wheel,1.0,527
5,wheel,1.0,241
5,wheel,1.0,630
5,wheel,1.0,491
5,wheel,1.0,146
5,wheel,1.0,437
5,wheel,1.0,212
5,wheel,1.0,238
5,wheel,1.0,245
5,wheel,1.0,153
5,wheel,1.0,228
5,wheel,1.0,132
5,wheel,1.0,749
5,wheel,1.0,227
5,wheel,1.0,177
5,wheel,1.0,535
5,wheel,1.0,994
5,wheel,1.0,116
5,complete,1.0,149
5,complete,1.0,192
5,complete,1.0,391
5,complete,1.0,82
5,complete,0.0,1
5,complete,1.0,77
5,complete,1.0,211
5,complete,1.0,57
5,complete,1.0,76
5,complete,1.0,234
5,complete,1.0,216
5,complete,1.0,215
5,complete,1.0,103
5,complete,0.0,14
5,complete,1.0,165
5,complete,0.0,164
5,complete,1.0,82
5,complete,1.0,904
5,complete,1.0,478
5,complete,0.0,3
5,complete,0.0,7
5,complete,1.0,157
5,complete,1.0,163
5,complete,1.0,82
5,complete,1.0,126
5,complete,0.0,108
5,complete,1.0,182
5,complete,1.0,237
5,complete,1.0,144
5,complete,0.0,101
5,complete,0.0,35
5,complete,1.0,156
5,complete,0.0,1
5,complete,1.0,309
5,complete,1.0,56
5,complete,1.0,134
5,complete,1.0,130
5,complete,1.0,319
5,complete,0.0,481
5,complete,0.0,18
5,complete,1.0,297
5,complete,0.0,13
5,complete,1.0,63
5,complete,0.0,89
5,complete,1.0,336
5,complete,0.0,51
5,complete,1.0,84
5,complete,0.0,7
5,complete,1.0,140
5,complete,1.0,223
5,complete,1.0,91
5,complete,0.0,49
5,complete,1.0,166
5,complete,1.0,235
5,complete,0.0,106
5,complete,1.0,89
5,complete,0.0,45
5,complete,1.0,337
5,complete,1.0,572
5,complete,1.0,75
5,complete,1.0,77
5,complete,1.0,198
5,complete,1.0,98
5,complete,1.0,122
5,complete,1.0,162
5,complete,1.0,107
5,complete,0.0,129
5,complete,1.0,32
5,complete,0.0,206
5,complete,1.0,599
5,complete,1.0,151
5,complete,0.0,128
5,complete,0.0,39
5,complete,0.0,36
5,complete,0.0,1
5,complete,0.0,87
5,complete,0.0,82
5,complete,1.0,143
5,complete,1.0,77
5,complete,1.0,208
5,complete,1.0,484
5,complete,1.0,126
5,complete,1.0,261
5,complete,0.0,8
5,complete,1.0,844
5,complete,0.0,57
5,complete,1.0,328
5,complete,1.0,329
5,complete,1.0,153
5,complete,1.0,186
5,complete,1.0,176
5,complete,1.0,71
5,complete,0.0,20
5,complete,0.0,122
5,complete,1.0,91
5,complete,0.0,1
5,complete,1.0,360
5,complete,0.0,19
5,complete,1.0,242
5,complete,0.0,1
5,complete,1.0,161
5,complete,0.0,10
5,complete,1.0,557
5,complete,1.0,76
5,complete,1.0,189
5,complete,1.0,245
5,complete,1.0,79
5,complete,0.0,1
5,complete,1.0,156
5,complete,1.0,249
5,complete,0.0,24
5,complete,1.0,456
5,complete,1.0,104
5,complete,1.0,43
5,complete,1.0,97
5,complete,1.0,151
5,complete,1.0,250
5,complete,1.0,98
5,complete,0.0,4
5,complete,1.0,119
5,complete,1.0,167
5,complete,1.0,306
5,complete,1.0,116
5,complete,1.0,169
5,complete,1.0,176
5,complete,0.0,40
5,complete,0.0,60
5,complete,1.0,277
5,complete,1.0,574
5,complete,1.0,118
5,complete,1.0,202
5,complete,1.0,101
5,complete,1.0,276
5,complete,1.0,159
5,complete,1.0,74
5,complete,1.0,826
5,complete,1.0,106
5,complete,1.0,345
5,complete,1.0,182
5,complete,1.0,213
5,complete,1.0,137
5,complete,0.0,32
5,complete,0.0,19
5,complete,1.0,89
5,complete,1.0,89
5,complete,1.0,292
5,complete,1.0,135
5,complete,1.0,226
5,complete,1.0,61
5,complete,1.0,70
5,complete,1.0,76
5,complete,1.0,442
5,complete,1.0,214
5,complete,0.0,18
5,complete,1.0,68
5,complete,1.0,208
5,complete,1.0,111
5,complete,1.0,89
5,complete,1.0,546
5,complete,1.0,626
5,complete,1.0,145
5,complete,1.0,393
5,complete,1.0,101
5,complete,1.0,210
5,complete,1.0,273
5,complete,1.0,168
5,complete,1.0,79
5,complete,1.0,664
5,complete,1.0,280
5,complete,1.0,49
5,complete,0.0,34
5,complete,1.0,72
5,complete,1.0,450
5,complete,1.0,91
5,complete,1.0,112
5,complete,1.0,168
5,complete,1.0,176
5,complete,1.0,98
5,complete,1.0,49
5,complete,0.0,33
5,complete,1.0,140
5,complete,1.0,95
5,complete,1.0,100
5,complete,1.0,72
5,complete,1.0,347
5,complete,0.0,39
5,complete,1.0,122
5,complete,1.0,164
5,complete,0.0,1
5,complete,1.0,178
5,complete,1.0,187
5,complete,0.0,53
5,complete,1.0,132
5,complete,1.0,345
5,complete,1.0,520
5,complete,1.0,333
5,complete,1.0,49
5,complete,1.0,169
5,complete,0.0,105
5,complete,1.0,238
5,complete,0.0,1
5,complete,1.0,737
5,complete,1.0,245
5,complete,1.0,818
5,complete,1.0,128
5,complete,1.0,231
5,complete,1.0,262
5,complete,1.0,321
5,complete,1.0,343
5,complete,1.0,94
5,complete,0.0,1
5,complete,0.0,6
5,complete,0.0,180
5,complete,1.0,69
5,complete,1.0,184
5,complete,0.0,416
5,complete,1.0,327
5,complete,1.0,193
5,complete,0.0,55
5,complete,1.0,115
5,complete,1.0,141
5,complete,1.0,584
5,complete,1.0,91
5,complete,1.0,126
5,complete,1.0,234
5,complete,1.0,170
5,complete,1.0,74
5,complete,1.0,405
5,complete,1.0,179
5,complete,1.0,205
5,complete,1.0,455
5,complete,1.0,177
5,complete,0.0,10
5,complete,1.0,91
5,complete,1.0,267
5,complete,0.0,78
5,complete,1.0,179
5,complete,1.0,390
5,complete,1.0,174
5,complete,1.0,362
5,complete,1.0,214
5,complete,1.0,97
5,complete,1.0,91
5,complete,1.0,197
5,complete,1.0,79
5,complete,1.0,145
5,complete,1.0,317
5,complete,1.0,247
5,complete,1.0,104
5,complete,1.0,315
5,complete,1.0,156
5,complete,1.0,285
5,complete,1.0,101
5,complete,1.0,354
5,complete,1.0,71
5,complete,1.0,229
5,complete,1.0,201
5,complete,1.0,239
5,complete,1.0,98
5,complete,1.0,363
5,complete,0.0,44
5,complete,1.0,241
5,complete,0.0,34
5,complete,0.0,37
5,complete,1.0,145
5,complete,1.0,216
5,complete,1.0,219
5,complete,1.0,122
5,complete,1.0,182
5,complete,1.0,481
5,complete,1.0,65
5,complete,1.0,253
5,complete,1.0,228
5,complete,1.0,145
5,complete,1.0,350
5,complete,1.0,514
5,complete,1.0,247
5,complete,1.0,240
5,complete,1.0,176
5,complete,1.0,68
5,complete,0.0,4
5,complete,1.0,217
5,complete,1.0,125
5,complete,0.0,22
5,complete,0.0,22
5,complete,1.0,167
5,complete,1.0,155
5,complete,1.0,395
5,complete,1.0,213
5,complete,1.0,220
5,complete,1.0,409
5,complete,0.0,55
5,complete,1.0,75
5,complete,1.0,154
5,complete,1.0,155
5,complete,1.0,84
5,complete,1.0,360
5,complete,0.0,43
5,complete,1.0,85
5,complete,1.0,150
5,complete,0.0,75
5,complete,1.0,204
5,complete,1.0,64
5,complete,1.0,203
5,complete,0.0,100
5,complete,1.0,48
5,complete,1.0,71
5,complete,1.0,212
5,complete,1.0,783
5,complete,1.0,203
5,complete,1.0,115
5,complete,1.0,152
5,complete,1.0,515
5,complete,0.0,67
5,complete,1.0,1247
5,complete,1.0,67
5,complete,1.0,139
5,complete,1.0,133
5,complete,1.0,272
5,complete,1.0,111
5,complete,0.0,1
5,complete,1.0,224
5,complete,1.0,155
5,complete,0.0,61
5,complete,1.0,267
5,complete,1.0,163
5,complete,1.0,264
5,complete,1.0,87
5,complete,1.0,78
5,complete,1.0,70
5,complete,0.0,353
5,complete,1.0,254
5,complete,1.0,129
5,complete,1.0,113
5,complete,1.0,293
5,complete,0.0,3
5,complete,1.0,168
5,complete,1.0,242
5,complete,1.0,228
5,complete,1.0,47
5,complete,0.0,11
5,complete,1.0,507
5,complete,1.0,206
5,complete,1.0,363
5,complete,0.0,18
5,complete,0.0,39
5,complete,1.0,96
