randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,0ac664e72bbe4edd89483466ba10e7b0,5493,0.0002250359733713,5577,0.848001603424346,6.694884398325141,0.7121778994908915,0.1171692274445863,5494,2.7477340065601767,733,0.1334425632623339,3311,0.6027671582013472,0.848001603424346,2773734678,0.7203713817586018,305,here goes the list of initial alphas and betas,here goes the degree centrality vector,1545893764
True,07678cb7f51e426b837c409f6c073ab6,5493,0.0001651393420347,1467,0.0693722595735173,4.306936100491535,0.7222611515633058,0.1172974877574728,5494,2.398535288923802,1006,0.1831421809575824,3610,0.6572000728199526,0.0693722595735173,2012281423,0.646277079919898,853,here goes the list of initial alphas and betas,here goes the degree centrality vector,2786049037
True,5ceb96825c744b03b275e6c264238687,5493,0.0002200882585709,5689,0.4765836526762534,5.7928272346622975,0.7178648031898892,0.1171816356694994,5494,2.6314101777694274,855,0.1556526488257782,3407,0.6202439468414346,0.4765836526762534,490235586,0.7757145457855452,427,here goes the list of initial alphas and betas,here goes the degree centrality vector,2952018847
True,98f9cdd04f1946138f556487bd75f372,5493,0.0003461373148603,8073,0.291611052239314,5.1532860003641,0.7215701764027789,0.1171565890278848,5494,2.537910757224452,916,0.1667576916075004,3451,0.628254141634808,0.291611052239314,495541283,0.8217731658474422,295,here goes the list of initial alphas and betas,here goes the degree centrality vector,2850871610
True,cd409d550bfa437c9775be41a512e7f9,5493,0.0008642667528717,9729,0.2283072639465939,4.916075004551247,0.7213851550146247,0.1172004791025128,5494,2.504937195285954,957,0.1742217367558711,3495,0.6362643364281814,0.2283072639465939,1434194072,0.8800291279810668,138,here goes the list of initial alphas and betas,here goes the degree centrality vector,3173668688
True,4b69a9ddd4f640a78d6104af86f3a218,5493,0.0002069494358817,4207,0.1094147448481477,4.459675951210632,0.7228143221778751,0.1171857268968062,5494,2.4269023802893286,976,0.177680684507555,3581,0.651920626251593,0.1094147448481477,3785450805,0.7420353176770436,597,here goes the list of initial alphas and betas,here goes the degree centrality vector,3763113408
True,b959b41c52f748669f10030921aa1164,5493,0.0004762257389548,6675,0.701654920832691,6.399599490260331,0.7152111819280818,0.1171694589257791,5494,2.7107501011765827,769,0.1399963590023666,3321,0.604587657018023,0.701654920832691,1548902520,0.8523575459675952,244,here goes the list of initial alphas and betas,here goes the degree centrality vector,3958840890
True,de041dc83ac34fa59d3596928fb7a16b,5493,0.0006978504159641,5824,0.6434420893402713,6.251957036227926,0.7166547058272279,0.1171400660599013,5494,2.692296542289051,798,0.1452758055707264,3336,0.6073184052430366,0.6434420893402713,1074097033,0.8632805388676498,216,here goes the list of initial alphas and betas,here goes the degree centrality vector,2507200419
True,00a16faa9e594b87b0e74be6e9bd1011,5493,1.6997677001523154e-05,5290,0.0222332759162193,4.121791370835609,0.7226649400995101,0.1171731900363172,5494,2.364981601823473,1020,0.1856908793009284,3675,0.6690333151283452,0.0222332759162193,3539878971,0.515929364645913,700,here goes the list of initial alphas and betas,here goes the degree centrality vector,1870858867
True,f6129d7600024249a8a469a30ae08144,5493,3.2504100464282075e-05,4948,0.7059614071189662,6.418896777717094,0.7139310477205358,0.1172040025998769,5494,2.712104107477576,775,0.1410886582923721,3315,0.6034953577280174,0.7059614071189662,4030375437,0.5507008920444202,403,here goes the list of initial alphas and betas,here goes the degree centrality vector,3911414893
