randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,3fc8d2f9372b405fbd1117e6450ecef1,5493,0.0004054852118279741,1283,0.11306300542294578,3.9890770070999455,0.6794490242717889,0.10464775020227536,5494,2.3884525445184677,826,0.15037320225741854,2813,0.5121063171308938,0.11306300542294578,377014129,0.8112142727107228,949,here goes the list of initial alphas and betas,here goes the degree centrality vector,1777755953
True,5de9fcef821b4b6ab0e174f341f87a71,5493,0.00043265689657023083,8431,0.6875182152219224,3.304205352266521,0.6061096341499499,0.07963126291708954,5494,2.277273214351628,857,0.1560167485891134,1956,0.3560895685417804,0.6875182152219224,1310873299,0.8742035317677044,379,here goes the list of initial alphas and betas,here goes the degree centrality vector,143590632
True,a49e893f523b487da09071845d198b8f,5493,0.0006913035706635645,2116,0.21840482915454507,3.9200801019479337,0.6480551373486589,0.09848284275965385,5494,2.3917818186554363,768,0.13981430912069906,2263,0.4119788822137266,0.21840482915454507,1797066261,0.860185690879301,473,here goes the list of initial alphas and betas,here goes the degree centrality vector,4023405897
True,2796bf9794da4ea99194d8f2dda522c6,5493,0.00036693110884505,1494,0.057015566362927816,4.0134716912434,0.699348559362473,0.10974412928693283,5494,2.3720868920543974,909,0.1654833424358274,3200,0.5825596213362462,0.057015566362927816,107016589,0.7578736573821228,842,here goes the list of initial alphas and betas,here goes the degree centrality vector,2908618905
True,432a5f24ce4a4d04b32d1294ec5f04c7,5493,0.0007978468090143778,8583,0.6615265027606846,3.357910067358456,0.6057779543169781,0.07999786255649485,5494,2.2740598079572254,887,0.1614782450391407,1918,0.3491716730384125,0.6615265027606846,3059562061,0.9029674130711816,226,here goes the list of initial alphas and betas,here goes the degree centrality vector,3495173900
True,eb20fcf94b6541d09a81d99fb9013d41,5493,0.0009866201789505034,6329,0.8103292444071033,3.079009648643728,0.6016384446294473,0.07551992427732578,5494,2.2195695243664915,957,0.1742217367558711,2016,0.3670125614418351,0.8103292444071033,1012604343,0.897141816857819,220,here goes the list of initial alphas and betas,here goes the degree centrality vector,382167508
True,95639f18804e4613849f4334b2e35284,5493,0.0002347917993132798,1854,0.4083504169548018,3.6899690515201167,0.6209733588963019,0.08883528208693572,5494,2.346994603918842,756,0.13762971054068815,1964,0.3575459675951211,0.4083504169548018,315902693,0.7671582013471692,1040,here goes the list of initial alphas and betas,here goes the degree centrality vector,2479542412
True,8714e993ad2b41519c8afc74adb132b4,5493,0.00023258042741273105,6374,0.2520645580611285,3.8909521208811215,0.6432270608524876,0.09977085309680242,5494,2.389118489409446,710,0.1292554159839796,2252,0.4099763335153832,0.2520645580611285,1581186386,0.7684325505188422,434,here goes the list of initial alphas and betas,here goes the degree centrality vector,2808984071
True,271faf2315ce4ee388fa51c9528d8ed4,5493,0.000608839412517707,8164,0.7843839679423968,3.14127070817404,0.6083196743169291,0.07554804997603234,5494,2.2359510075447973,960,0.17476788640087385,2023,0.3682869106135081,0.7843839679423968,3664029817,0.8783906790460586,258,here goes the list of initial alphas and betas,here goes the degree centrality vector,4080975089
True,9c977877beec4a469b899bdc8a0821d9,5493,2.906497448467551e-05,9809,0.9321926923241685,2.8922264700527944,0.6038013944995726,0.06628930656375304,5494,2.1718742784768246,1098,0.19989077007099945,2164,0.3939559439286364,0.9321926923241685,1667947099,0.540870198434371,557,here goes the list of initial alphas and betas,here goes the degree centrality vector,3426652373
